,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
359,0.678,0.808,5,-3.973,0,0.0599,0.0569,0.0,0.288,0.765,125.938,audio_features,2sKWWJ5ee3EnKBztzxPpMH,spotify:track:2sKWWJ5ee3EnKBztzxPpMH,https://api.spotify.com/v1/tracks/2sKWWJ5ee3EnKBztzxPpMH,https://api.spotify.com/v1/audio-analysis/2sKWWJ5ee3EnKBztzxPpMH,219625,4
360,0.42,0.876,6,-5.35,0,0.098,0.0235,0.000146,0.157,0.117,119.091,audio_features,2S9vwztrbTtQzplp0y2QBQ,spotify:track:2S9vwztrbTtQzplp0y2QBQ,https://api.spotify.com/v1/tracks/2S9vwztrbTtQzplp0y2QBQ,https://api.spotify.com/v1/audio-analysis/2S9vwztrbTtQzplp0y2QBQ,353806,4
361,0.846,0.789,11,-3.245,0,0.0653,0.00828,5.42e-05,0.058,0.806,98.0,audio_features,1R5nCcASgTubHzMx2Ic5UU,spotify:track:1R5nCcASgTubHzMx2Ic5UU,https://api.spotify.com/v1/tracks/1R5nCcASgTubHzMx2Ic5UU,https://api.spotify.com/v1/audio-analysis/1R5nCcASgTubHzMx2Ic5UU,190193,4
362,0.296,0.351,6,-9.538,1,0.0351,0.823,1.5e-06,0.11,0.19,177.596,audio_features,15xWRPHQMeqgdkGzInx3PY,spotify:track:15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/tracks/15xWRPHQMeqgdkGzInx3PY,https://api.spotify.com/v1/audio-analysis/15xWRPHQMeqgdkGzInx3PY,212720,3
363,0.607,0.875,4,-2.686,0,0.0476,5.12e-05,0.00318,0.445,0.131,146.188,audio_features,6VEUzJzGo16QRnFvUpv4pQ,spotify:track:6VEUzJzGo16QRnFvUpv4pQ,https://api.spotify.com/v1/tracks/6VEUzJzGo16QRnFvUpv4pQ,https://api.spotify.com/v1/audio-analysis/6VEUzJzGo16QRnFvUpv4pQ,166000,4
364,0.223,0.938,5,-5.845,1,0.0891,0.0104,0.00362,0.41,0.192,136.902,audio_features,5s3bk38b50O6LfZRwV8ApE,spotify:track:5s3bk38b50O6LfZRwV8ApE,https://api.spotify.com/v1/tracks/5s3bk38b50O6LfZRwV8ApE,https://api.spotify.com/v1/audio-analysis/5s3bk38b50O6LfZRwV8ApE,258718,4
365,0.685,0.854,0,-4.611,1,0.0354,0.0153,0.00211,0.305,0.539,97.995,audio_features,1BEg6z0Ffgj3nsYT9QUSP3,spotify:track:1BEg6z0Ffgj3nsYT9QUSP3,https://api.spotify.com/v1/tracks/1BEg6z0Ffgj3nsYT9QUSP3,https://api.spotify.com/v1/audio-analysis/1BEg6z0Ffgj3nsYT9QUSP3,210171,4
366,0.912,0.716,10,-4.141,0,0.0697,0.0904,0.0,0.0491,0.377,94.981,audio_features,3oiMJQAWVaxSubJ7b2VUtX,spotify:track:3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/tracks/3oiMJQAWVaxSubJ7b2VUtX,https://api.spotify.com/v1/audio-analysis/3oiMJQAWVaxSubJ7b2VUtX,199938,4
367,0.881,0.889,11,-5.401,1,0.0944,0.0423,1.32e-06,0.108,0.492,106.054,audio_features,7Asg82VZIPN0sNnNA9IwnW,spotify:track:7Asg82VZIPN0sNnNA9IwnW,https://api.spotify.com/v1/tracks/7Asg82VZIPN0sNnNA9IwnW,https://api.spotify.com/v1/audio-analysis/7Asg82VZIPN0sNnNA9IwnW,237733,4
368,0.834,0.494,0,-6.201,0,0.0952,0.531,0.0,0.368,0.539,109.991,audio_features,00kQ2cyNdYkrToEV1G9oNU,spotify:track:00kQ2cyNdYkrToEV1G9oNU,https://api.spotify.com/v1/tracks/00kQ2cyNdYkrToEV1G9oNU,https://api.spotify.com/v1/audio-analysis/00kQ2cyNdYkrToEV1G9oNU,190880,4
369,0.773,0.674,9,-7.131,0,0.0429,0.117,0.00141,0.174,0.616,118.038,audio_features,4paNNGZD8qM134qqdiCEeI,spotify:track:4paNNGZD8qM134qqdiCEeI,https://api.spotify.com/v1/tracks/4paNNGZD8qM134qqdiCEeI,https://api.spotify.com/v1/audio-analysis/4paNNGZD8qM134qqdiCEeI,234744,4
370,0.692,0.506,11,-7.621,1,0.0738,0.0434,0.00024,0.0971,0.482,119.882,audio_features,3fTEcn7Jt6Dq3NVVdNvl4w,spotify:track:3fTEcn7Jt6Dq3NVVdNvl4w,https://api.spotify.com/v1/tracks/3fTEcn7Jt6Dq3NVVdNvl4w,https://api.spotify.com/v1/audio-analysis/3fTEcn7Jt6Dq3NVVdNvl4w,153093,4
371,0.74,0.415,0,-8.914,1,0.0707,0.242,0.000156,0.319,0.156,136.029,audio_features,7JDWhC422Gtk1Bq0mL3OTC,spotify:track:7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/tracks/7JDWhC422Gtk1Bq0mL3OTC,https://api.spotify.com/v1/audio-analysis/7JDWhC422Gtk1Bq0mL3OTC,180161,4
372,0.815,0.485,8,-5.188,1,0.0545,0.0326,0.0,0.156,0.381,98.076,audio_features,4lTLA56cAilcRXpZWCWyS2,spotify:track:4lTLA56cAilcRXpZWCWyS2,https://api.spotify.com/v1/tracks/4lTLA56cAilcRXpZWCWyS2,https://api.spotify.com/v1/audio-analysis/4lTLA56cAilcRXpZWCWyS2,159184,4
373,0.701,0.392,9,-8.911,1,0.033,0.0578,0.0,0.0802,0.245,103.043,audio_features,0s26En1JoJhVj32vizElpA,spotify:track:0s26En1JoJhVj32vizElpA,https://api.spotify.com/v1/tracks/0s26En1JoJhVj32vizElpA,https://api.spotify.com/v1/audio-analysis/0s26En1JoJhVj32vizElpA,189907,4
374,0.817,0.445,4,-7.21,0,0.103,0.376,0.0,0.107,0.273,97.024,audio_features,0T9un1tCka7l3lwsJmmLLU,spotify:track:0T9un1tCka7l3lwsJmmLLU,https://api.spotify.com/v1/tracks/0T9un1tCka7l3lwsJmmLLU,https://api.spotify.com/v1/audio-analysis/0T9un1tCka7l3lwsJmmLLU,211522,4
375,0.674,0.592,5,-9.94,1,0.0496,0.253,1.2e-06,0.117,0.152,133.927,audio_features,2Un4sGOznAimdjxFaMPIrl,spotify:track:2Un4sGOznAimdjxFaMPIrl,https://api.spotify.com/v1/tracks/2Un4sGOznAimdjxFaMPIrl,https://api.spotify.com/v1/audio-analysis/2Un4sGOznAimdjxFaMPIrl,180984,4
376,0.526,0.659,0,-4.14,0,0.0558,0.605,0.0,0.134,0.586,79.907,audio_features,6E7P1uT2afeor2t6wR2y2r,spotify:track:6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/tracks/6E7P1uT2afeor2t6wR2y2r,https://api.spotify.com/v1/audio-analysis/6E7P1uT2afeor2t6wR2y2r,255000,4
377,0.577,0.661,11,-4.962,1,0.134,0.518,0.0,0.076,0.737,79.009,audio_features,1QyxXnQXlGqG28syVg3LyP,spotify:track:1QyxXnQXlGqG28syVg3LyP,https://api.spotify.com/v1/tracks/1QyxXnQXlGqG28syVg3LyP,https://api.spotify.com/v1/audio-analysis/1QyxXnQXlGqG28syVg3LyP,215107,4
378,0.836,0.681,2,-3.793,0,0.0434,0.285,0.0,0.0729,0.854,81.554,audio_features,4Ve0Jx7MXjU4aPrFHJRZK7,spotify:track:4Ve0Jx7MXjU4aPrFHJRZK7,https://api.spotify.com/v1/tracks/4Ve0Jx7MXjU4aPrFHJRZK7,https://api.spotify.com/v1/audio-analysis/4Ve0Jx7MXjU4aPrFHJRZK7,192613,4
379,0.672,0.696,4,-6.693,0,0.177,0.2,0.0275,0.0736,0.642,118.742,audio_features,65kk9CAAqFI3LWBEhUwVqd,spotify:track:65kk9CAAqFI3LWBEhUwVqd,https://api.spotify.com/v1/tracks/65kk9CAAqFI3LWBEhUwVqd,https://api.spotify.com/v1/audio-analysis/65kk9CAAqFI3LWBEhUwVqd,162354,4
380,0.458,0.956,1,-2.858,0,0.352,0.344,0.0,0.352,0.188,108.884,audio_features,1bi1469rA3HMnfqNU8C3z2,spotify:track:1bi1469rA3HMnfqNU8C3z2,https://api.spotify.com/v1/tracks/1bi1469rA3HMnfqNU8C3z2,https://api.spotify.com/v1/audio-analysis/1bi1469rA3HMnfqNU8C3z2,102347,4
381,0.592,0.977,6,-3.389,1,0.312,0.206,0.000103,0.0703,0.496,126.178,audio_features,0M0FvSNRZmDz0Z769rewlI,spotify:track:0M0FvSNRZmDz0Z769rewlI,https://api.spotify.com/v1/tracks/0M0FvSNRZmDz0Z769rewlI,https://api.spotify.com/v1/audio-analysis/0M0FvSNRZmDz0Z769rewlI,175254,4
382,0.477,0.725,2,-4.671,1,0.0337,0.026,0.000133,0.214,0.427,101.854,audio_features,5BkNCuxzzid0gz9sx3NNbX,spotify:track:5BkNCuxzzid0gz9sx3NNbX,https://api.spotify.com/v1/tracks/5BkNCuxzzid0gz9sx3NNbX,https://api.spotify.com/v1/audio-analysis/5BkNCuxzzid0gz9sx3NNbX,215493,4
383,0.572,0.292,7,-7.621,1,0.0364,0.906,1.04e-06,0.106,0.223,100.152,audio_features,6TRt2bniIq0EIlrDlje7b8,spotify:track:6TRt2bniIq0EIlrDlje7b8,https://api.spotify.com/v1/tracks/6TRt2bniIq0EIlrDlje7b8,https://api.spotify.com/v1/audio-analysis/6TRt2bniIq0EIlrDlje7b8,228759,4
384,0.358,0.643,5,-8.034,0,0.081,0.157,0.0,0.0898,0.441,152.085,audio_features,66dvcPEA06iCYE6Xy4gcnU,spotify:track:66dvcPEA06iCYE6Xy4gcnU,https://api.spotify.com/v1/tracks/66dvcPEA06iCYE6Xy4gcnU,https://api.spotify.com/v1/audio-analysis/66dvcPEA06iCYE6Xy4gcnU,155526,4
385,0.773,0.859,1,-4.516,1,0.216,0.0226,0.000251,0.342,0.432,124.017,audio_features,5GsJcnO3rgpZFOrzL2EISO,spotify:track:5GsJcnO3rgpZFOrzL2EISO,https://api.spotify.com/v1/tracks/5GsJcnO3rgpZFOrzL2EISO,https://api.spotify.com/v1/audio-analysis/5GsJcnO3rgpZFOrzL2EISO,152932,4
386,0.58,0.901,0,-0.958,1,0.0326,0.0052,0.698,0.111,0.427,142.031,audio_features,0gsDBm94QELEJAcGS59f1b,spotify:track:0gsDBm94QELEJAcGS59f1b,https://api.spotify.com/v1/tracks/0gsDBm94QELEJAcGS59f1b,https://api.spotify.com/v1/audio-analysis/0gsDBm94QELEJAcGS59f1b,165634,4
387,0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,audio_features,1UkMAtLU8NxsddE7j4zXGO,spotify:track:1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/tracks/1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/audio-analysis/1UkMAtLU8NxsddE7j4zXGO,188840,4
388,0.605,0.868,7,-5.802,1,0.317,0.113,3.79e-05,0.305,0.517,147.937,audio_features,7mpoOB5YMpPnbllsALgSfr,spotify:track:7mpoOB5YMpPnbllsALgSfr,https://api.spotify.com/v1/tracks/7mpoOB5YMpPnbllsALgSfr,https://api.spotify.com/v1/audio-analysis/7mpoOB5YMpPnbllsALgSfr,158693,4
389,0.779,0.661,9,-7.175,0,0.0966,0.15,0.0,0.0895,0.306,120.048,audio_features,5WZ4qFbz1x2vELPg8S7vza,spotify:track:5WZ4qFbz1x2vELPg8S7vza,https://api.spotify.com/v1/tracks/5WZ4qFbz1x2vELPg8S7vza,https://api.spotify.com/v1/audio-analysis/5WZ4qFbz1x2vELPg8S7vza,194873,4
390,0.901,0.548,0,-5.573,1,0.0976,0.0889,4.88e-05,0.0697,0.569,99.996,audio_features,3wljaQ1KBCAMnPxCPDEUsC,spotify:track:3wljaQ1KBCAMnPxCPDEUsC,https://api.spotify.com/v1/tracks/3wljaQ1KBCAMnPxCPDEUsC,https://api.spotify.com/v1/audio-analysis/3wljaQ1KBCAMnPxCPDEUsC,188373,4
391,0.413,0.886,8,-4.166,1,0.09,0.00086,0.000216,0.274,0.319,160.177,audio_features,27xKntLxqf0HDGVdcNIkcY,spotify:track:27xKntLxqf0HDGVdcNIkcY,https://api.spotify.com/v1/tracks/27xKntLxqf0HDGVdcNIkcY,https://api.spotify.com/v1/audio-analysis/27xKntLxqf0HDGVdcNIkcY,192053,4
392,0.518,0.871,8,-9.109,1,0.362,0.0218,0.0,0.364,0.847,91.653,audio_features,1PL4eTnRS9bdjDtPJrmj3Y,spotify:track:1PL4eTnRS9bdjDtPJrmj3Y,https://api.spotify.com/v1/tracks/1PL4eTnRS9bdjDtPJrmj3Y,https://api.spotify.com/v1/audio-analysis/1PL4eTnRS9bdjDtPJrmj3Y,206506,4
393,0.563,0.713,11,-5.961,0,0.0536,0.0106,0.0,0.16,0.177,119.934,audio_features,6PoR04VZAFYE4xY3MxLuq4,spotify:track:6PoR04VZAFYE4xY3MxLuq4,https://api.spotify.com/v1/tracks/6PoR04VZAFYE4xY3MxLuq4,https://api.spotify.com/v1/audio-analysis/6PoR04VZAFYE4xY3MxLuq4,211787,4
394,0.415,0.313,1,-12.945,0,0.0561,0.255,1.4e-05,0.117,0.0875,84.953,audio_features,3tZs3nVjySLbL320lP4mvs,spotify:track:3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/tracks/3tZs3nVjySLbL320lP4mvs,https://api.spotify.com/v1/audio-analysis/3tZs3nVjySLbL320lP4mvs,200133,4
395,0.618,0.765,5,-6.268,1,0.0357,0.598,0.271,0.113,0.233,91.005,audio_features,77x96TdWdkIia82QqU35SD,spotify:track:77x96TdWdkIia82QqU35SD,https://api.spotify.com/v1/tracks/77x96TdWdkIia82QqU35SD,https://api.spotify.com/v1/audio-analysis/77x96TdWdkIia82QqU35SD,274705,4
396,0.474,0.217,10,-13.271,1,0.0891,0.893,5.46e-05,0.104,0.237,102.274,audio_features,6Rk9OCPLRprxsMmYgnU1UF,spotify:track:6Rk9OCPLRprxsMmYgnU1UF,https://api.spotify.com/v1/tracks/6Rk9OCPLRprxsMmYgnU1UF,https://api.spotify.com/v1/audio-analysis/6Rk9OCPLRprxsMmYgnU1UF,285645,4
397,0.445,0.758,1,-8.74,0,0.235,0.0878,0.0523,0.0885,0.547,159.849,audio_features,7CmsSwmE781TU53esN7BK0,spotify:track:7CmsSwmE781TU53esN7BK0,https://api.spotify.com/v1/tracks/7CmsSwmE781TU53esN7BK0,https://api.spotify.com/v1/audio-analysis/7CmsSwmE781TU53esN7BK0,184907,3
398,0.479,0.39,4,-9.955,1,0.0277,0.792,0.0,0.099,0.153,82.885,audio_features,0Q9jC6LNRtrgBRYeq7h4pS,spotify:track:0Q9jC6LNRtrgBRYeq7h4pS,https://api.spotify.com/v1/tracks/0Q9jC6LNRtrgBRYeq7h4pS,https://api.spotify.com/v1/audio-analysis/0Q9jC6LNRtrgBRYeq7h4pS,280294,4
399,0.516,0.946,10,-3.785,1,0.0534,0.000216,0.0,0.104,0.368,128.012,audio_features,4OvwCBUSwSODBwQTB8oXmi,spotify:track:4OvwCBUSwSODBwQTB8oXmi,https://api.spotify.com/v1/tracks/4OvwCBUSwSODBwQTB8oXmi,https://api.spotify.com/v1/audio-analysis/4OvwCBUSwSODBwQTB8oXmi,235389,4
400,0.803,0.323,10,-11.992,1,0.422,0.458,0.901,0.145,0.512,75.019,audio_features,29kvrLzNSVoRiqE11df09X,spotify:track:29kvrLzNSVoRiqE11df09X,https://api.spotify.com/v1/tracks/29kvrLzNSVoRiqE11df09X,https://api.spotify.com/v1/audio-analysis/29kvrLzNSVoRiqE11df09X,115200,4
401,0.566,0.676,9,-6.498,1,0.0383,0.0147,0.00672,0.0733,0.0492,127.973,audio_features,2i1CnSeLjppv41BTuc7qhY,spotify:track:2i1CnSeLjppv41BTuc7qhY,https://api.spotify.com/v1/tracks/2i1CnSeLjppv41BTuc7qhY,https://api.spotify.com/v1/audio-analysis/2i1CnSeLjppv41BTuc7qhY,234812,4
402,0.852,0.565,7,-9.006,0,0.0502,0.462,3.27e-05,0.0998,0.242,123.973,audio_features,1rkHLA6gzgPLKI0eOvbuu7,spotify:track:1rkHLA6gzgPLKI0eOvbuu7,https://api.spotify.com/v1/tracks/1rkHLA6gzgPLKI0eOvbuu7,https://api.spotify.com/v1/audio-analysis/1rkHLA6gzgPLKI0eOvbuu7,224516,4
403,0.836,0.436,3,-14.343,0,0.338,0.1,0.0,0.108,0.657,137.056,audio_features,1VlY5leEAIZrksNl3kiJBr,spotify:track:1VlY5leEAIZrksNl3kiJBr,https://api.spotify.com/v1/tracks/1VlY5leEAIZrksNl3kiJBr,https://api.spotify.com/v1/audio-analysis/1VlY5leEAIZrksNl3kiJBr,184027,4
404,0.677,0.852,5,-10.856,1,0.045,0.225,3.95e-05,0.0595,0.93,91.691,audio_features,3tyTt5pEWblt96j1HsXiV5,spotify:track:3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/tracks/3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/audio-analysis/3tyTt5pEWblt96j1HsXiV5,390862,4
405,0.664,0.774,1,-8.961,1,0.122,0.0039,0.449,0.088,0.125,108.023,audio_features,3SSzqNGH8gRHBXohGx7BcV,spotify:track:3SSzqNGH8gRHBXohGx7BcV,https://api.spotify.com/v1/tracks/3SSzqNGH8gRHBXohGx7BcV,https://api.spotify.com/v1/audio-analysis/3SSzqNGH8gRHBXohGx7BcV,266667,4
406,0.487,0.889,8,-5.774,1,0.0424,0.0213,3.11e-06,0.0774,0.471,131.934,audio_features,3nCNFqvrzyNJlBxp6RldvT,spotify:track:3nCNFqvrzyNJlBxp6RldvT,https://api.spotify.com/v1/tracks/3nCNFqvrzyNJlBxp6RldvT,https://api.spotify.com/v1/audio-analysis/3nCNFqvrzyNJlBxp6RldvT,178881,4
407,0.751,0.614,11,-4.738,0,0.0274,0.152,0.000988,0.0986,0.232,129.953,audio_features,6xxldyD49GihQ9HULyNIQb,spotify:track:6xxldyD49GihQ9HULyNIQb,https://api.spotify.com/v1/tracks/6xxldyD49GihQ9HULyNIQb,https://api.spotify.com/v1/audio-analysis/6xxldyD49GihQ9HULyNIQb,255554,4
408,0.662,0.809,8,-5.903,0,0.0694,0.0187,1.22e-06,0.0765,0.222,116.993,audio_features,7smu03bE5gDiZ9EqN4XZhl,spotify:track:7smu03bE5gDiZ9EqN4XZhl,https://api.spotify.com/v1/tracks/7smu03bE5gDiZ9EqN4XZhl,https://api.spotify.com/v1/audio-analysis/7smu03bE5gDiZ9EqN4XZhl,268788,4
409,0.546,0.99,7,-1.706,1,0.0598,0.000602,0.0277,0.327,0.319,175.043,audio_features,0O80ZB3Rsni14LhvAPUmkv,spotify:track:0O80ZB3Rsni14LhvAPUmkv,https://api.spotify.com/v1/tracks/0O80ZB3Rsni14LhvAPUmkv,https://api.spotify.com/v1/audio-analysis/0O80ZB3Rsni14LhvAPUmkv,248167,4
410,0.599,0.484,4,-7.25,0,0.0291,0.292,1.17e-06,0.136,0.189,89.99,audio_features,0H8peJeFlnNVmnkljyQBuz,spotify:track:0H8peJeFlnNVmnkljyQBuz,https://api.spotify.com/v1/tracks/0H8peJeFlnNVmnkljyQBuz,https://api.spotify.com/v1/audio-analysis/0H8peJeFlnNVmnkljyQBuz,215440,4
411,0.381,0.693,9,-5.251,1,0.062,0.0636,0.0,0.14,0.192,76.082,audio_features,6rxziHRkOEcBgKUIzPMzW2,spotify:track:6rxziHRkOEcBgKUIzPMzW2,https://api.spotify.com/v1/tracks/6rxziHRkOEcBgKUIzPMzW2,https://api.spotify.com/v1/audio-analysis/6rxziHRkOEcBgKUIzPMzW2,199253,4
412,0.788,0.624,10,-6.072,0,0.1,0.0138,1.69e-06,0.168,0.364,115.926,audio_features,3CERdtRM7utdDcs0hnor29,spotify:track:3CERdtRM7utdDcs0hnor29,https://api.spotify.com/v1/tracks/3CERdtRM7utdDcs0hnor29,https://api.spotify.com/v1/audio-analysis/3CERdtRM7utdDcs0hnor29,120186,4
413,0.81,0.547,9,-7.304,1,0.0616,0.46,0.0,0.0543,0.717,94.993,audio_features,09PGubKAMryhOWv1LHpCYz,spotify:track:09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/tracks/09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/audio-analysis/09PGubKAMryhOWv1LHpCYz,198973,4
414,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906,audio_features,660eekzsNZ7sdATvfIsAkR,spotify:track:660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/tracks/660eekzsNZ7sdATvfIsAkR,https://api.spotify.com/v1/audio-analysis/660eekzsNZ7sdATvfIsAkR,195429,4
415,0.401,0.211,11,-10.424,1,0.0345,0.906,0.0,0.0863,0.203,122.262,audio_features,2HlvvNgav045pxmrG0mk11,spotify:track:2HlvvNgav045pxmrG0mk11,https://api.spotify.com/v1/tracks/2HlvvNgav045pxmrG0mk11,https://api.spotify.com/v1/audio-analysis/2HlvvNgav045pxmrG0mk11,236189,4
416,0.706,0.926,9,-3.192,0,0.127,0.00135,0.0,0.261,0.389,134.981,audio_features,70DbNpe8D1QnGi92Mo2MK1,spotify:track:70DbNpe8D1QnGi92Mo2MK1,https://api.spotify.com/v1/tracks/70DbNpe8D1QnGi92Mo2MK1,https://api.spotify.com/v1/audio-analysis/70DbNpe8D1QnGi92Mo2MK1,218778,4
417,0.508,0.988,9,-1.323,0,0.267,0.099,1.75e-05,0.221,0.627,159.908,audio_features,7a7NQGwj7cLCSvZSeGlYnM,spotify:track:7a7NQGwj7cLCSvZSeGlYnM,https://api.spotify.com/v1/tracks/7a7NQGwj7cLCSvZSeGlYnM,https://api.spotify.com/v1/audio-analysis/7a7NQGwj7cLCSvZSeGlYnM,235523,4
418,0.625,0.653,2,-4.413,1,0.0447,0.036,5.62e-06,0.158,0.477,103.789,audio_features,50B1PVWbakumorzP54YvK2,spotify:track:50B1PVWbakumorzP54YvK2,https://api.spotify.com/v1/tracks/50B1PVWbakumorzP54YvK2,https://api.spotify.com/v1/audio-analysis/50B1PVWbakumorzP54YvK2,185360,4
419,0.614,0.695,3,-5.671,0,0.389,0.0313,5.64e-06,0.326,0.62,197.962,audio_features,5jfgGIslnUxnbulyL8WyIK,spotify:track:5jfgGIslnUxnbulyL8WyIK,https://api.spotify.com/v1/tracks/5jfgGIslnUxnbulyL8WyIK,https://api.spotify.com/v1/audio-analysis/5jfgGIslnUxnbulyL8WyIK,153333,4
420,0.875,0.813,7,-4.502,1,0.0578,0.00618,0.0,0.321,0.859,114.994,audio_features,6zrJLhslleCHby0wbUnvVy,spotify:track:6zrJLhslleCHby0wbUnvVy,https://api.spotify.com/v1/tracks/6zrJLhslleCHby0wbUnvVy,https://api.spotify.com/v1/audio-analysis/6zrJLhslleCHby0wbUnvVy,184882,4
421,0.861,0.572,6,-6.537,0,0.415,0.382,0.0,0.0853,0.396,90.052,audio_features,27qRmG3zOWPvMYUkpPdQ1g,spotify:track:27qRmG3zOWPvMYUkpPdQ1g,https://api.spotify.com/v1/tracks/27qRmG3zOWPvMYUkpPdQ1g,https://api.spotify.com/v1/audio-analysis/27qRmG3zOWPvMYUkpPdQ1g,193363,4
422,0.748,0.903,5,-4.05,0,0.0334,0.0917,0.0,0.305,0.65,126.048,audio_features,3hbIYwZdRwBuBdXwKfwOg6,spotify:track:3hbIYwZdRwBuBdXwKfwOg6,https://api.spotify.com/v1/tracks/3hbIYwZdRwBuBdXwKfwOg6,https://api.spotify.com/v1/audio-analysis/3hbIYwZdRwBuBdXwKfwOg6,168436,4
423,0.35,0.966,9,-2.029,0,0.0942,0.000177,3.95e-05,0.109,0.135,184.887,audio_features,7Cvs8SemDG8Yok8B9GGjW9,spotify:track:7Cvs8SemDG8Yok8B9GGjW9,https://api.spotify.com/v1/tracks/7Cvs8SemDG8Yok8B9GGjW9,https://api.spotify.com/v1/audio-analysis/7Cvs8SemDG8Yok8B9GGjW9,49147,4
424,0.921,0.58,9,-6.996,0,0.082,0.328,0.0,0.101,0.597,104.982,audio_features,1AGjF8pckOxTGeb5zubyqH,spotify:track:1AGjF8pckOxTGeb5zubyqH,https://api.spotify.com/v1/tracks/1AGjF8pckOxTGeb5zubyqH,https://api.spotify.com/v1/audio-analysis/1AGjF8pckOxTGeb5zubyqH,205234,4
425,0.628,0.703,11,-6.605,0,0.0353,3.45e-05,0.802,0.0756,0.373,104.982,audio_features,7M3F4al4UrxvZcg6Kx6pYM,spotify:track:7M3F4al4UrxvZcg6Kx6pYM,https://api.spotify.com/v1/tracks/7M3F4al4UrxvZcg6Kx6pYM,https://api.spotify.com/v1/audio-analysis/7M3F4al4UrxvZcg6Kx6pYM,179000,4
426,0.734,0.856,6,-4.592,0,0.056,0.0642,0.000475,0.0442,0.67,115.027,audio_features,0PGxTaUcMggyJxTyLy0uOx,spotify:track:0PGxTaUcMggyJxTyLy0uOx,https://api.spotify.com/v1/tracks/0PGxTaUcMggyJxTyLy0uOx,https://api.spotify.com/v1/audio-analysis/0PGxTaUcMggyJxTyLy0uOx,285080,4
427,0.59,0.737,7,-5.867,1,0.0384,0.404,0.0,0.108,0.877,132.966,audio_features,676Rf0qIOh2gKNEl9TnCOx,spotify:track:676Rf0qIOh2gKNEl9TnCOx,https://api.spotify.com/v1/tracks/676Rf0qIOh2gKNEl9TnCOx,https://api.spotify.com/v1/audio-analysis/676Rf0qIOh2gKNEl9TnCOx,164160,4
428,0.552,0.935,0,-4.096,1,0.0623,0.0174,1.98e-06,0.116,0.38,74.954,audio_features,1OKQIvaO7yn7R2BpdUFG7D,spotify:track:1OKQIvaO7yn7R2BpdUFG7D,https://api.spotify.com/v1/tracks/1OKQIvaO7yn7R2BpdUFG7D,https://api.spotify.com/v1/audio-analysis/1OKQIvaO7yn7R2BpdUFG7D,245787,4
429,0.703,0.982,4,-3.466,1,0.118,0.394,0.000939,0.109,0.697,110.03,audio_features,1bx6spmieE655BQvWdTYKA,spotify:track:1bx6spmieE655BQvWdTYKA,https://api.spotify.com/v1/tracks/1bx6spmieE655BQvWdTYKA,https://api.spotify.com/v1/audio-analysis/1bx6spmieE655BQvWdTYKA,319636,4
430,0.458,0.561,10,-4.819,1,0.0269,0.0965,0.0,0.156,0.206,149.875,audio_features,1MhXdlCQPnO56T57MfmaRm,spotify:track:1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/tracks/1MhXdlCQPnO56T57MfmaRm,https://api.spotify.com/v1/audio-analysis/1MhXdlCQPnO56T57MfmaRm,197411,3
431,0.287,0.364,9,-8.295,1,0.0306,0.418,1.8e-05,0.185,0.11,103.777,audio_features,2vdBo4ALPYbHRUPKgtE5iC,spotify:track:2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/tracks/2vdBo4ALPYbHRUPKgtE5iC,https://api.spotify.com/v1/audio-analysis/2vdBo4ALPYbHRUPKgtE5iC,271467,4
432,0.223,0.00293,10,-40.279,1,0.04,0.987,0.938,0.0948,0.375,59.193,audio_features,1skdG0IokRBAJGHylNqMck,spotify:track:1skdG0IokRBAJGHylNqMck,https://api.spotify.com/v1/tracks/1skdG0IokRBAJGHylNqMck,https://api.spotify.com/v1/audio-analysis/1skdG0IokRBAJGHylNqMck,155000,4
433,0.634,0.63,1,-8.277,0,0.031,0.447,0.039,0.17,0.489,118.628,audio_features,6H3kDe7CGoWYBabAeVWGiD,spotify:track:6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/tracks/6H3kDe7CGoWYBabAeVWGiD,https://api.spotify.com/v1/audio-analysis/6H3kDe7CGoWYBabAeVWGiD,270773,4
