,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2335,0.681,0.788,1,-4.323,1,0.0785,0.0482,0.0,0.0753,0.839,170.019,audio_features,1j6xOGusnyXq3l6IryKF3G,spotify:track:1j6xOGusnyXq3l6IryKF3G,https://api.spotify.com/v1/tracks/1j6xOGusnyXq3l6IryKF3G,https://api.spotify.com/v1/audio-analysis/1j6xOGusnyXq3l6IryKF3G,220117,4
2336,0.316,0.833,4,-2.748,1,0.0703,0.000129,0.0809,0.638,0.186,148.114,audio_features,1FEguBjPAhX5Go3nJQVrJy,spotify:track:1FEguBjPAhX5Go3nJQVrJy,https://api.spotify.com/v1/tracks/1FEguBjPAhX5Go3nJQVrJy,https://api.spotify.com/v1/audio-analysis/1FEguBjPAhX5Go3nJQVrJy,229507,3
2337,0.371,0.691,1,-4.947,1,0.146,0.0325,3.94e-06,0.449,0.167,103.247,audio_features,4imwSeFR8R3yKpfD2yNI2r,spotify:track:4imwSeFR8R3yKpfD2yNI2r,https://api.spotify.com/v1/tracks/4imwSeFR8R3yKpfD2yNI2r,https://api.spotify.com/v1/audio-analysis/4imwSeFR8R3yKpfD2yNI2r,344325,3
2338,0.462,0.814,7,-7.219,1,0.242,0.213,1.32e-06,0.0649,0.696,93.334,audio_features,70RMVzexrIvYJiFEnuGymb,spotify:track:70RMVzexrIvYJiFEnuGymb,https://api.spotify.com/v1/tracks/70RMVzexrIvYJiFEnuGymb,https://api.spotify.com/v1/audio-analysis/70RMVzexrIvYJiFEnuGymb,306813,4
2339,0.0967,0.148,11,-24.497,0,0.0465,0.778,0.755,0.0902,0.0462,75.507,audio_features,17tRQ9xLcfif3rNFJEwca3,spotify:track:17tRQ9xLcfif3rNFJEwca3,https://api.spotify.com/v1/tracks/17tRQ9xLcfif3rNFJEwca3,https://api.spotify.com/v1/audio-analysis/17tRQ9xLcfif3rNFJEwca3,250257,3
2340,0.781,0.628,1,-5.34,1,0.0668,0.161,0.0,0.0917,0.288,117.992,audio_features,37L9lpOweL2PcMWtFhF8Ce,spotify:track:37L9lpOweL2PcMWtFhF8Ce,https://api.spotify.com/v1/tracks/37L9lpOweL2PcMWtFhF8Ce,https://api.spotify.com/v1/audio-analysis/37L9lpOweL2PcMWtFhF8Ce,232551,4
2341,0.868,0.399,1,-5.245,1,0.1,0.0616,0.00319,0.124,0.635,96.004,audio_features,73cAKC1NbxHuFPcQ4slGtl,spotify:track:73cAKC1NbxHuFPcQ4slGtl,https://api.spotify.com/v1/tracks/73cAKC1NbxHuFPcQ4slGtl,https://api.spotify.com/v1/audio-analysis/73cAKC1NbxHuFPcQ4slGtl,190167,4
2342,0.503,0.702,1,-5.388,0,0.0858,0.0494,0.422,0.274,0.16,80.006,audio_features,6tLXRw673HPGmx0Xc0SY41,spotify:track:6tLXRw673HPGmx0Xc0SY41,https://api.spotify.com/v1/tracks/6tLXRw673HPGmx0Xc0SY41,https://api.spotify.com/v1/audio-analysis/6tLXRw673HPGmx0Xc0SY41,308941,4
2343,0.379,0.775,0,-6.297,1,0.0798,0.0854,0.00446,0.133,0.361,159.83,audio_features,0kc4G5tEdtmTB0w3gYmb01,spotify:track:0kc4G5tEdtmTB0w3gYmb01,https://api.spotify.com/v1/tracks/0kc4G5tEdtmTB0w3gYmb01,https://api.spotify.com/v1/audio-analysis/0kc4G5tEdtmTB0w3gYmb01,284493,3
2344,0.578,0.753,2,-4.256,0,0.235,0.23,0.0,0.159,0.409,149.972,audio_features,2bggzz9pXyiafejwnGF3vz,spotify:track:2bggzz9pXyiafejwnGF3vz,https://api.spotify.com/v1/tracks/2bggzz9pXyiafejwnGF3vz,https://api.spotify.com/v1/audio-analysis/2bggzz9pXyiafejwnGF3vz,182693,4
2345,0.823,0.563,8,-5.976,0,0.301,0.471,1.2e-06,0.181,0.4,147.994,audio_features,0ypoiJsQKWq7jyYOotHUiY,spotify:track:0ypoiJsQKWq7jyYOotHUiY,https://api.spotify.com/v1/tracks/0ypoiJsQKWq7jyYOotHUiY,https://api.spotify.com/v1/audio-analysis/0ypoiJsQKWq7jyYOotHUiY,199529,4
2346,0.655,0.797,2,-4.787,1,0.153,0.198,0.0,0.067,0.839,177.928,audio_features,6habFhsOp2NvshLv26DqMb,spotify:track:6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/tracks/6habFhsOp2NvshLv26DqMb,https://api.spotify.com/v1/audio-analysis/6habFhsOp2NvshLv26DqMb,229360,4
2347,0.557,0.525,2,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,audio_features,2sMxswHr9wX7kTUHULvJBJ,spotify:track:2sMxswHr9wX7kTUHULvJBJ,https://api.spotify.com/v1/tracks/2sMxswHr9wX7kTUHULvJBJ,https://api.spotify.com/v1/audio-analysis/2sMxswHr9wX7kTUHULvJBJ,258504,4
2348,0.299,0.992,6,-3.395,0,0.147,0.00112,0.000316,0.313,0.179,104.984,audio_features,439zpEH0qXvS8qF6ABMfft,spotify:track:439zpEH0qXvS8qF6ABMfft,https://api.spotify.com/v1/tracks/439zpEH0qXvS8qF6ABMfft,https://api.spotify.com/v1/audio-analysis/439zpEH0qXvS8qF6ABMfft,268840,4
2349,0.528,0.763,0,-5.356,1,0.0349,0.00275,0.000103,0.139,0.391,109.066,audio_features,5Mul8GSfaJlcFrj4FmzyDp,spotify:track:5Mul8GSfaJlcFrj4FmzyDp,https://api.spotify.com/v1/tracks/5Mul8GSfaJlcFrj4FmzyDp,https://api.spotify.com/v1/audio-analysis/5Mul8GSfaJlcFrj4FmzyDp,224493,4
2350,0.531,0.438,0,-7.955,1,0.0264,0.557,0.000133,0.104,0.231,70.996,audio_features,02oNiRNVPXTDNTiQ70gsoc,spotify:track:02oNiRNVPXTDNTiQ70gsoc,https://api.spotify.com/v1/tracks/02oNiRNVPXTDNTiQ70gsoc,https://api.spotify.com/v1/audio-analysis/02oNiRNVPXTDNTiQ70gsoc,239730,4
2351,0.617,0.53,0,-5.639,1,0.0368,0.59,1.13e-05,0.0798,0.544,105.891,audio_features,1g1TMAlv2GPcfwlPPxdn3g,spotify:track:1g1TMAlv2GPcfwlPPxdn3g,https://api.spotify.com/v1/tracks/1g1TMAlv2GPcfwlPPxdn3g,https://api.spotify.com/v1/audio-analysis/1g1TMAlv2GPcfwlPPxdn3g,228115,4
2352,0.701,0.527,5,-6.353,1,0.0429,0.857,0.0,0.26,0.854,91.979,audio_features,5bnE9rRcIQxrDAgxZamS5C,spotify:track:5bnE9rRcIQxrDAgxZamS5C,https://api.spotify.com/v1/tracks/5bnE9rRcIQxrDAgxZamS5C,https://api.spotify.com/v1/audio-analysis/5bnE9rRcIQxrDAgxZamS5C,172787,4
2353,0.522,0.193,8,-11.349,1,0.0326,0.979,0.0138,0.137,0.172,116.426,audio_features,1BrsdDwMRPutLNL27eaa2W,spotify:track:1BrsdDwMRPutLNL27eaa2W,https://api.spotify.com/v1/tracks/1BrsdDwMRPutLNL27eaa2W,https://api.spotify.com/v1/audio-analysis/1BrsdDwMRPutLNL27eaa2W,211682,3
